1,职业道德是指从事一定职业劳动的人们，在长期的职业活动中形成的(　)。,行为规范,操作程序,劳动技能,思维习惯,A
444,对于一般工作条件下的异步电动机，所用热继电器热元件的额定电流可选为电动机额定电流的(　)倍。,0.95～1.05,0.85～0.95,1.05～1.15,1.15～1.50,A
445,行程开关根据安装环境选择防护方式，如开启式或(　)。,防火式,塑壳式,防护式,铁壳式,C
446,用于指示电动机正处在停止状态的指示灯颜色应选用(　)。,紫色,蓝色,红色,绿色,C
447,JBK系列控制变压器适用于机械设备一般电器的控制、工作照明、(　)的电源之用。,电动机,信号灯,油泵,压缩机,B
448,控制两台电动机错时停止的场合，可采用(　)时间继电器。,通电延时型,断电延时型,气动型,液压型,B
449,直流电动机结构复杂、价格贵、制造麻烦、维护困难，但是(　)、调速范围大。,启动性能差,启动性能好,启动电流小,启动转矩小,B
450,并励直流电动机的励磁绕组与(　)并联。,电枢绕组,换向绕组,补偿绕组,稳定绕组,A
451,直流电动机常用的启动方法有：(　)、降压启动等。,弱磁启动,Y-△启动,电枢串电阻启动,变频启动,C
452,直流电动机电枢串电阻调速时，转速只能从额定转速(　)。,升高一倍,开始反转,往上升,往下降,D
453,直流电动机的各种制动方法中，能向电源反送电能的方法是(　)。,反接制动,抱闸制动,能耗制动,回馈制动,D
454,直流电动机只将励磁绕组两头反接时，电动机的(　)。,转速下降,转速上升,转向反转,转向不变,C
455,下列故障原因中(　)会造成直流电动机不能启动。,电源电压过高,电源电压过低,电刷架位置不对,励磁回路电阻过大,B
456,绕线式异步电动机转子串电阻启动时，随着(　)，要逐渐减小电阻。,电流的增大,转差率的增大,转速的升高,转速的降低,C
457,绕线式异步电动机转子串三级电阻启动时，可用(　)实现自动控制。,速度继电器,压力继电器,时间继电器,电压继电器,C
458,以下属于多台电动机顺序控制的线路是(　)。,Y-△启动控制线路,一台电动机正转时不能立即反转的控制线路,一台电动机启动后另一台电动机才能启动的控制线路,两处都能控制电动机启动和停止的控制线路,C
459,多台电动机的顺序控制线路(　)。,既包括顺序启动，又包括顺序停止,不包括顺序停止,不包括顺序启动,通过自锁环节来实现,A
460,三相异步电动机的位置控制电路中，除了用行程开关外，还可用(　)。,断路器,速度继电器,热继电器,光电传感器,D
461,三相异步电动机能耗制动时，机械能转换为电能并消耗在(　)回路的电阻上。,励磁,控制,定子,转子,D
462,三相异步电动机能耗制动的控制线路至少需要(　)个按钮。,2,1,4,3,A
463,三相异步电动机反接制动，转速接近零时要立即断开电源，否则电动机会(　)。,飞车,反转,短路,烧坏,B
464,三相异步电动机电源反接制动的过程可用(　)来控制。,电压继电器,电流继电器,时间继电器,速度继电器,D
465,三相异步电动机再生制动时，将机械能转换为电能，回馈到(　)。,负载,转子绕组,定子绕组,电网,D
466,同步电动机采用异步启动法启动时，转子励磁绕组应该(　)。,接到规定的直流电源,串入一定的电阻后短接,开路,短路,B
467,M7130平面磨床控制电路中串接着转换开关QS2的常开触点和(　)。,欠电流继电器KUC的常开触点,欠电流继电器KUC的常闭触点,过电流继电器KUC的常开触点,过电流继电器KUC的常闭触点,A
468,M7130平面磨床控制线路中导线截面最细的是(　)。,连接砂轮电动机M1的导线,连接电源开关QS1的导线,连接电磁吸盘YH的导线,连接冷却泵电动机M2的导线,C
469,M7130平面磨床中，砂轮电动机和液压泵电动机都采用了接触器(　)控制电路。,自锁反转,自锁正转,互锁正转,互锁反转,B
470,M7130平面磨床中，电磁吸盘YH工作后砂轮和(　)才能进行磨削加工。,照明变压器,加热器,工作台,照明灯,C
471,M7130平面磨床中三台电动机都不能启动，电源开关QS1和各熔断器正常，转换开关QS2和欠电流继电器KUC也正常，则需要检查修复(　)。,照明变压器T2,热继电器,接插器X1,接插器X2,B
472,C6150车床主轴电动机通过(　)控制正反转。,手柄,接触器,断路器,热继电器,B
473,C6150车床控制电路中有(　)行程开关。,3个,4个,5个,6个,D
474,C6150车床主轴电动机正转、电磁离合器YC1通电时，主轴的转向为(　)。,正转,反转,高速,低速,B
475,C6150车床(　)的正反转控制线路具有中间继电器互锁功能。,冷却液电动机,主轴电动机,快速移动电动机,主轴,D
476,C6150车床控制电路无法工作的原因是(　)。,接触器KM1损坏,控制变压器TC损坏,接触器KM2损坏,三位置自动复位开关SA1损坏,B
477,C6150车床其他正常，而主轴无制动时，应重点检修(　)。,电源进线开关,接触器KM1和KM2的常闭触点,控制变压器TC,中间继电器KA1和KA2的常闭触点,D
478,Z3040摇臂钻床主电路中的四台电动机，有(　)台电动机需要正反转控制。,2,3,4,1,A
479,Z3040摇臂钻床的冷却泵电动机由(　)控制。,接插器,接触器,按钮点动,手动开关,D
480,Z3040摇臂钻床中的控制变压器比较重，所以应该安装在配电板的(　)。,下方,上方,右方,左方,A
481,Z3040摇臂钻床中的摇臂升降电动机，(　)。,由接触器KM1控制单向旋转,由接触器KM2和KM3控制点动正反转,由接触器KM2控制点动工作,由接触器KM1和KM2控制自动往返工作,B
482,Z3040摇臂钻床中液压泵电动机的正反转具有(　)功能。,接触器互锁,双重互锁,按钮互锁,电磁阀互锁,A
483,Z3040摇臂钻床中摇臂不能夹紧的可能原因是(　)。,行程开关SQ2安装位置不当,时间继电器定时不合适,主轴电动机故障,液压系统故障,D
484,Z3040摇臂钻床中摇臂不能升降的原因是摇臂松开后KM2回路不通时，应(　)。,调整行程开关SQ2位置,重接电源相序,更换液压泵,调整速度继电器位置,A
485,光电开关按结构可分为(　)、放大器内藏型和电源内藏型三类。,放大器组合型,放大器分离型,电源分离型,放大器集成型,B
486,光电开关的接收器根据所接收到的光线强弱对目标物体实现探测，产生(　)。,开关信号,压力信号,警示信号,频率信号,A
487,下列(　)场所，有可能造成光电开关的误动作，应尽量避开。,办公室,高层建筑,气压低,灰尘较多,D
488,高频振荡电感型接近开关主要由感应头、振荡器、开关器、(　)等组成。,输出电路,继电器,发光二极管,光电三极管,A
489,高频振荡电感型接近开关的感应头附近有金属物体接近时，接近开关(　)。,涡流损耗减少,无信号输出,振荡电路工作,振荡减弱或停止,D
490,接近开关的图形符号中有一个(　)。,长方形,平行四边形,菱形,正方形,C
491,磁性开关可以由(　)构成。,接触器和按钮,二极管和电磁铁,三极管和永久磁铁,永久磁铁和干簧管,D
492,磁性开关干簧管内两个铁质弹性簧片的接通与断开是由(　)控制的。,温度,压力,永久磁铁,电磁铁,C
493,磁性开关的图形符号中，其菱形部分与常开触点部分用(　)相连。,虚线,实线,双虚线,双实线,A
494,磁性开关用于(　)场所时应选金属材质的器件。,化工企业,真空低压,强酸强碱,高温高压,D
495,增量式光电编码器主要由光源、(　)、检测光栅、光电检测器件和转换电路组成。,光电三极管,运算放大器,码盘,脉冲发生器,C
496,增量式光电编码器每产生一个输出脉冲信号就对应于一个(　)。,增量转速,增量位移,角度,速度,B
497,可以根据增量式光电编码器单位时间内的脉冲数量测出(　)。,相对位置,绝对位置,轴加速度,旋转速度,D
498,增量式光电编码器用于精度要求不高的测量时要选用旋转一周对应(　)的器件。,电流较大,电压较高,脉冲数较少,脉冲数较多,C
499,可编程序控制器的特点是(　)。,不需要大量的活动部件和电子元件，接线大大减少，维修简单，性能可靠,统计运算、计时、计数采用了一系列可靠性设计,数字运算、计时编程简单，操作方便，维修容易，不易发生操作失误,以上都是,D
500,可编程序控制器通过编程，灵活地改变其控制程序，相当于改变了继电器控制的(　)。,主电路,自锁电路,互锁电路,控制电路,D
501,可编程序控制器采用可以编制程序的存储器，用来在其内部存储执行逻辑运算、(　)和算术运算等操作指令。,控制运算、计数,统计运算、计时、计数,数字运算、计时,顺序控制、计时、计数,D
502,FX2N系列可编程序控制器计数器用(　)表示。,X,Y,T,C,D
503,可编程序控制器通过编程可以灵活地改变(　)，实现改变常规电气控制电路的目的。,主电路,硬接线,控制电路,控制程序,D
504,FX2N系列可编程序控制器光电耦合器有效输入电平形式是(　)。,高电平,低电平,高电平或低电平,以上都是,B
505,可编程控制器在RUN模式下，执行顺序是(　)。,输入采样→执行用户程序→输出刷新,执行用户程序→输入采样→输出刷新,输入采样→输出刷新→执行用户程序,以上都不对,A
506,PLC(　)阶段把逻辑解读的结果，通过输出部件输出给现场的受控元件。,输出采样,输入采样,程序执行,输出刷新,D
507,PLC在程序执行阶段，输入信号的改变会在(　)扫描周期读入。,下一个,当前,下两个,下三个,B
508,FX2N可编程序控制器如果是晶体管输出型，可以(　)。,驱动大功率直流负载,直接驱动交流指示灯,驱动额定电流下的交流负载,输出高速脉冲,D
509,FX2N-40MR可编程序控制器，表示F系列(　)。,基本单元,扩展单元,单元类型,输出类型,A
510,FX2N系列可编程序控制器中回路并联连接用(　)指令。,AND,ANI,ANB,ORB,D
511,(　)是可编程序控制器使用较广的编程方式。,功能表图,梯形图,位置图,逻辑图,B
512,对于简单的PLC梯形图设计时，一般采用(　)。,子程序,顺序控制设计法,经验法,中断程序,C
513,FX2NPLC的通信口是(　)模式。,RS232,RS485,RS422,USB,C
514,PLC编程软件通过计算机，可以对PLC实施(　)。,编程,运行控制,监控,以上都是,D
515,将程序写入可编程序控制器时，首先将存储器清零，然后按操作说明写入(　)，结束时用结束指令。,地址,程序,指令,序号,B
516,对于晶体管输出型可编程序控制器其所带负载只能是额定(　)电源供电。,交流,直流,交流或直流,高压直流,B
517,可编程序控制器的接地线截面一般大于(　)。,1mm2,1.5mm2,2mm2,2.5mm2,C
518,PLC外部环境检查时，当湿度过大时应考虑装(　)。,风扇,加热器,空调,除尘器,C
519,根据电机正反转梯形图，下列指令正确的是(　)。,ORIY002,LDIX001,ANDX000,ANDIX002,D
520,根据电动机顺序启动梯形图，下列指令正确的是(　)。,LDIX000,ANDT20,ANDX001,OUTT20K30,D
521,FX编程器的显示内容包括地址、数据、工作方式、(　)情况和系统工作状态等。,位移储存器,参数,程序,指令执行,D
522,检查电源电压波动范围是否在PLC系统允许的范围内。否则要加(　)。,直流稳压器,交流稳压器,UPS电源,交流调压器,B
523,变频器中的电压型逆变器的直流输入端大多(　)。,并联大电容,串联大电感,串联大电容,并联大电感,A
524,FR-A700系列是三菱(　)变频器。,多功能高性能,经济型高性能,水泵和风机专用型,节能型轻负载,A
525,(　)方式是适用于变频器停机状态时电动机有正转或反转现象的小惯性负载，对于高速运转大惯性负载则不适合。,先制动再启动,从启动频率启动,转速跟踪再启动,先启动再制动,A
526,(　)是变频器对电动机进行恒功率控制和恒转矩控制的分界线，应按电动机的额定频率设定。,基本频率,最高频率,最低频率,上限频率,A
527,在变频器的几种控制方式中，其动态性能比较的结论是：(　)。,转差型矢量控制系统优于无速度检测器的矢量控制系统,U/f控制优于转差频率控制,转差频率控制优于矢量控制,无速度检测器的矢量控制系统优于转差型矢量控制系统,A
528,变频器的干扰有：电源干扰、地线干扰、串扰、公共阻抗干扰等。尽量缩短电源线和地线是竭力避免(　)。,电源干扰,地线干扰,串扰,公共阻抗干扰,D
529,西门子MM440变频器可通过USS串行接口来控制其启动、停止（命令信号源）及(　)。,频率输出大小,电机参数,直流制动电流,制动起始频率,A
530,变频器的控制电缆布线应尽可能远离供电电源线，(　)。,用平行电缆且单独走线槽,用屏蔽电缆且汇入走线槽,用屏蔽电缆且单独走线槽,用双绞线且汇入走线槽,C
531,变频器有时出现轻载时过电流保护，原因可能是(　)。,变频器选配不当,U/f比值过小,变频器电路故障,U/f比值过大,D
532,西普STR系列(　)软启动器，是内置旁路、集成型。,A型,B型,C型,L型,A
533,就交流电动机各种启动方式的主要技术指标来看，性能最佳的是(　)。,串电感启动,串电阻启动,软启动,变频启动,D
534,软启动器在(　)下，一台软启动器才有可能启动多台电动机。,跨越运行模式,节能运行模式,接触器旁路运行模式,调压调速运行模式,C
535,软启动器的(　)功能用于防止离心泵停车时的“水锤效应”。,软停机,非线性软制动,自由停机,直流制动,A
536,软启动器启动完成后，旁路接触器刚动作就跳闸。故障原因可能是(　)。,启动参数不合适,晶闸管模块故障,启动控制方式不当,旁路接触器与软启动器的接线相序不一致。,D
537,软启动器内部发热主要来自晶闸管组件，通常晶闸管散热器的温度要求不高于(　)。,120?℃,100?℃,60?℃,75?℃,D
538,在市场经济条件下，职业道德具有(　)的社会功能。,鼓励人们自由选择职业,遏制牟利最大化,促进人们的行为规范化,最大限度地克服人们受利益驱动,C
539,市场经济条件下，职业道德最终将对企业起到(　)的作用。,决策科学化,提高竞争力,决定经济效益,决定前途与命运,B
540,下列选项中属于企业文化功能的是(　)。,整合功能,技术培训功能,科学研究功能,社交功能,A
541,(　)是企业诚实守信的内在要求。,维护企业信誉,增加职工福利,注重经济效益,开展员工培训,A
542,下列关于勤劳节俭的论述中，正确的选项是(　)。,勤劳一定能使人致富,勤劳节俭有利于企业持续发展,新时代需要巧干，不需要勤劳,新时代需要创造，不需要节俭,B
543,企业创新要求员工努力做到(　)。,不能墨守成规，但也不能标新立异,大胆地破除现有的结论，自创理论体系,大胆地试大胆地闯，敢于提出新问题,激发人的灵感，遏制冲动和情感,C
544,作为一名工作认真负责的员工，应该是(　)。,领导说什么就做什么,领导亲自安排的工作认真做，其他工作可以马虎一点,面上的工作要做仔细一些，看不到的工作可以快一些,工作不分大小，都要认真去做,D
545,在日常工作中，对待不同对象，态度应真诚热情、(　)。,尊卑有别,女士优先,一视同仁,外宾优先,C
546,一般电路由(　)、负载和中间环节三个基本部分组成。,电线,电压,电流,电源,D
547,如图所示，IS=5A，当US单独作用时，I1=3A，当IS和US共同作用时I1为(　)。,2A,1A,0A,3A,B
548,正弦量有效值与最大值之间的关系，正确的是(　)。,E=Em/,U=Um/2,Iav=2/π*Em,Eav=Em/2,A
549,按照功率表的工作原理，所测得的数据是被测电路中的(　)。,有功功率,无功功率,视在功率,瞬时功率,A
550,一台电动机绕组是星形联结，接到线电压为380V的三相电源上，测得线电流为10A，则电动机每相绕组的阻抗值为(　)Ω。,38,22,66,11,B
551,三相异步电动机的优点是(　)。,调速性能好,交直流两用,功率因数高,结构简单,D
552,行程开关的文字符号是(　)。,QS,SQ,SA,KM,B
553,热继电器的作用是(　)。,短路保护,过载保护,失压保护,零压保护,B
554,三相异步电动机的启停控制线路由电源开关、熔断器、(　)、热继电器、按钮等组成。,时间继电器,速度继电器,交流接触器,漏电保护器,C
555,"(　)以电气原理图,安装接线图和平面布置图最为重要。",电工,操作者,技术人员,维修电工,D
556,点接触型二极管可工作于(　)电路。,高频,低频,中频,全频,A
557,当二极管外加电压时，反向电流很小，且不随(　)变化。,正向电流,正向电压,电压,反向电压,D
558,如图所示，为(　)三极管图形符号。,放大,发光,光电,开关,C
559,单相桥式整流电路的变压器二次侧电压为20伏，每个整流二极管所承受的最大反向电压为(　)。,20V,28.28V,40V,56.56V,B
560,扳手的手柄越长，使用起来越(　)。,省力,费力,方便,便宜,A
561,软磁材料的主要分类有(　)、金属软磁材料、其它软磁材料。,不锈钢,铜合金,铁氧体软磁材料,铝合金,C
562,变压器的铁心应该选用(　)。,永久磁铁,永磁材料,硬磁材料,软磁材料,D
563,危险环境下使用的手持电动工具的安全电压为(　)。,9V,12V,24V,36V,D
564,对于每个职工来说，质量管理的主要内容有岗位的质量要求、(　)、质量保证措施和质量责任等。,信息反馈,质量水平,质量记录,质量目标,D
565,根据劳动法的有关规定，(　)，劳动者可以随时通知用人单位解除劳动合同。,在试用期间被证明不符合录用条件的,严重违反劳动纪律或用人单位规章制度的,严重失职、营私舞弊，对用人单位利益造成重大损害的,用人单位以暴力、威胁或者非法限制人身自由的手段强迫劳动的,D
566,直流单臂电桥接入被测量电阻时，连接导线应(　)。,细、长,细、短,粗、短,粗、长,C
567,直流双臂电桥达到平衡时，被测电阻值为(　)。,倍率读数与可调电阻相乘,倍率读数与桥臂电阻相乘,桥臂电阻与固定电阻相乘,桥臂电阻与可调电阻相乘,A
568,直流单臂电桥测量小值电阻时，不能排除(　)，而直流双臂电桥则可以。,接线电阻及接触电阻,接线电阻及桥臂电阻,桥臂电阻及接触电阻,桥臂电阻及导线电阻,A
569,信号发生器输出CMOS电平为(　)伏。,3～15,3,5,15,A
570,低频信号发生器的频率范围为(　)。,20HZ~200KHZ,100HZ~1000KHZ,200HZ~2000KHZ,10HZ~2000KHZ,A
571,表示数字万用表抗干扰能力的共模抑制比可达(　)。,80～120dB,80dB,120dB,40～60dB,A
572,高品质、高性能的示波器一般适合(　)使用。,实验,演示,研发,一般测试,C
573,晶体管毫伏表测试频率范围一般为(　)。,5Hz～20MHz,1KHz～10MHz,500Hz～20MHz,100Hz～10MHz,A
574,三端集成稳压电路78L06，允许的输出电流最大值为(　)A。,1,0.1,1.5,0.01,B
575,符合有“0”得“1”，全“1”得“0”的逻辑关系的逻辑门是(　)。,或门,与门,非门,与非门,D
576,普通晶闸管属于(　)器件。,不控,半控,全控,自控,B
577,单结晶体管的结构中有(　)个电极。,4,3,2,1,B
578,集成运放的输出级通常由(　)构成。,共射放大电路,共集电极放大电路,共基极放大电路,互补对称射极放大电路,D
579,固定偏置共射极放大电路，已知RB=300KΩ，RC=4KΩ，Vcc=12V，β=50，则IBQ为(　)。,40μA,30μA,40mA,10μA,A
580,放大电路的静态工作点的偏低易导致信号波形出现(　)失真。,截止,饱和,交越,非线性,A
581,共集电极放大电路具有(　)放大作用。,电流,电压,功率,没有,A
582,具有电压放大且输入输出信号同相的电路是(　)。,共射极放大电路,共集电极放大电路,共基极放大电路,差动放大电路,C
583,要稳定输出电流，增大电路输入电阻应选用(　)负反馈。,电压串联,电压并联,电流串联,电流并联,C
584,差动放大电路能放大(　)。,直流信号,交流信号,共模信号,差模信号,D
585,下列不是集成运放的非线性应用的是(　)。,过零比较器,滞回比较器,积分应用,比较器,C
586,音频集成功率放大器的电源电压一般为(　)伏。,5,10,5～8,6,C
587,RC选频振荡电路，能产生电路振荡的放大电路的放大倍数至少为(　)。,10,3,5,20,B
588,LC选频振荡电路，当电路频率小于谐振频率时，电路性质为(　)。,电阻性,感性,容性,纯电容性,B
589,CW7806的输出电压、最大输出电流为(　)伏。,6V、1.5A,6V、1A,6V、0.5A,6V、0.1A,A
590,下列不属于基本逻辑门电路的是(　)。,与门,或门,非门,与非门,D
591,单相桥式可控整流电路电感性负载带续流二极管时，晶闸管的导通角为(　)。,180°-α,90°-α,90°+α,180°+α,A
592,单相桥式可控整流电路电阻性负载，晶闸管中的电流平均值是负载的(　)倍。,0.5,1,2,0.25,A
593,单结晶体管触发电路的同步电压信号来自(　)。,负载两端,晶闸管,整流电源,脉冲变压器,C
594,晶闸管电路中串入快速熔断器的目的是(　)。,过压保护,过流保护,过热保护,过冷保护,B
595,熔断器的额定分断能力必须大于电路中可能出现的最大(　)。,短路电流,工作电流,过载电流,启动电流,A
596,断路器中过电流脱扣器的额定电流应该大于等于线路的(　)。,最大允许电流,最大过载电流,最大负载电流,最大短路电流,C
597,接触器的额定电流应不小于被控电路的(　)。,额定电流,负载电流,最大电流,峰值电流,A
598,中间继电器的选用依据是控制电路的(　)、电流类型、所需触点的数量和容量等。,短路电流,电压等级,阻抗大小,绝缘等级,B
599,根据机械与行程开关传力和位移关系选择合适的(　)。,电流类型,电压等级,接线型式,头部型式,D
600,选用LED指示灯的优点之一是(　)。,发光强,用电省,价格低,颜色多,B
601,BK系列控制变压器适用于机械设备中一般电器的(　)、局部照明及指示电源。,电动机,油泵,控制电源,压缩机,C
602,压力继电器选用时首先要考虑所测对象的压力范围，还要符合电路中的额定电压，D)，所测管路接口管径的大小。,触点的功率因数,触点的电阻率,触点的绝缘等级,触点的电流容量,D
603,直流电动机的定子由机座、(　)、换向极、电刷装置、端盖等组成。,主磁极,转子,电枢,换向器,A
604,直流电动机按照励磁方式可分他励、(　)、串励和复励四类。,电励,并励,激励,自励,B
605,直流电动机的直接启动电流可达额定电流的(　)倍。,10~20,20~40,5~10,1~5,A
606,直流电动机降低电枢电压调速时，属于(　)调速方式。,恒转矩,恒功率,通风机,泵类,A
607,直流电动机的各种制动方法中，能向电源反送电能的方法是(　)。,反接制动,抱闸制动,能耗制动,回馈制动,D
608,直流串励电动机需要反转时，一般将(　)两头反接。,励磁绕组,电枢绕组,补偿绕组,换向绕组,A
609,直流电动机由于换向器表面有油污导致电刷下火花过大时，应(　)。,更换电刷,重新精车,清洁换向器表面,对换向器进行研磨,C
610,绕线式异步电动机转子串频敏变阻器启动时，随着转速的升高，(　)自动减小。,频敏变阻器的等效电压,频敏变阻器的等效电流,频敏变阻器的等效功率,频敏变阻器的等效阻抗,D
611,绕线式异步电动机转子串三级电阻启动时，可用(　)实现自动控制。,压力继电器,速度继电器,电压继电器,电流继电器,D
612,以下属于多台电动机顺序控制的线路是(　)。,Y-△启动控制线路,一台电动机正转时不能立即反转的控制线路,一台电动机启动后另一台电动机才能启动的控制线路,两处都能控制电动机启动和停止的控制线路,C
613,多台电动机的顺序控制线路(　)。,既包括顺序启动，又包括顺序停止,不包括顺序停止,不包括顺序启动,通过自锁环节来实现,A
614,三相异步电动机的位置控制电路中，除了用行程开关外，还可用(　)。,断路器,速度继电器,热继电器,光电传感器,D
615,下列不属于位置控制线路的是(　)。,走廊照明灯的两处控制电路,龙门刨床的自动往返控制电路,电梯的开关门电路,工厂车间里行车的终点保护电路,A
616,三相异步电动机能耗制动时，机械能转换为电能并消耗在(　)回路的电阻上。,励磁,控制,定子,转子,D
617,三相异步电动机能耗制动的控制线路至少需要(　)个接触器。,1,2,3,4,B
618,三相异步电动机反接制动时，(　)绕组中通入相序相反的三相交流电。,补偿,励磁,定子,转子,C
619,三相异步电动机电源反接制动时需要在定子回路中串入(　)。,限流开关,限流电阻,限流二极管,限流三极管,B
620,三相异步电动机再生制动时，将机械能转换为电能，回馈到(　)。,负载,转子绕组,定子绕组,电网,D
621,同步电动机采用变频启动法启动时，转子励磁绕组应该(　)。,接到规定的直流电源,串入一定的电阻后短接,开路,短路,A
622,M7130平面磨床控制电路中串接着转换开关QS2的常开触点和(　)。,欠电流继电器KUC的常开触点,欠电流继电器KUC的常闭触点,过电流继电器KUC的常开触点,过电流继电器KUC的常闭触点,A
623,M7130平面磨床控制线路中整流变压器安装在配电板的(　)。,左方,右方,上方,下方,D
624,M7130平面磨床中，三台电动机启动的必要条件是(　)或欠电流继电器KUC的常开触点闭合。,照明灯开关SA,接插器X2,接插器X1,转换开关QS2,D
625,M7130平面磨床中，冷却泵电动机M2必须在(　)运行后才能启动。,照明变压器,伺服驱动器,液压泵电动机M3,砂轮电动机M1,D
626,M7130平面磨床中电磁吸盘吸力不足的原因之一是(　)。,电磁吸盘的线圈内有匝间短路,电磁吸盘的线圈内有开路点,整流变压器开路,整流变压器短路,A
627,C6150车床快速移动电动机通过(　)控制正反转。,三位置自动复位开关,两个交流接触器,两个低压断路器,三个热继电器,A
628,C6150车床控制线路中变压器安装在配电板的(　)。,左方,右方,上方,下方,D
629,C6150车床主轴电动机正转、电磁离合器YC1通电时，主轴的转向为(　)。,正转,反转,高速,低速,B
630,C6150车床控制电路中的中间继电器KA1和KA2常闭触点故障时会造成(　)。,主轴无制动,主轴电动机不能启动,润滑油泵电动机不能启动,冷却液电动机不能启动,A
631,C6150车床主电路有电，控制电路不能工作时，应首先检修(　)。,电源进线开关,接触器KM1或KM2,控制变压器TC,三位置自动复位开关SA1,C
632,Z3040摇臂钻床主电路中有四台电动机，用了(　)个接触器。,6,5,4,3,B
633,Z3040摇臂钻床主轴电动机由按钮和接触器构成的(　)控制电路来控制。,单向启动停止,正反转,点动,减压启动,A
634,Z3040摇臂钻床中主轴箱与立柱的夹紧和放松控制按钮安装在(　)。,摇臂上,主轴箱移动手轮上,主轴箱外壳,底座上,B
635,Z3040摇臂钻床中的摇臂升降电动机，(　)。,由接触器KM1控制单向旋转,由接触器KM2和KM3控制点动正反转,由接触器KM2控制点动工作,由接触器KM1和KM2控制自动往返工作,B
636,Z3040摇臂钻床中液压泵电动机的正反转具有(　)功能。,接触器互锁,双重互锁,按钮互锁,电磁阀互锁,A
637,光电开关的接收器根据所接收到的光线强弱对目标物体实现探测，产生(　)。,开关信号,压力信号,警示信号,频率信号,A
638,光电开关可以(　)、无损伤地迅速检测和控制各种固体、液体、透明体、黑体、柔软体、烟雾等物质的状态。,高亮度,小电流,非接触,电磁感应,C
639,当检测远距离的的物体时，应优先选用(　)光电开关。,光纤式,槽式,对射式,漫反射式,A
640,下列(　)场所，有可能造成光电开关的误动作，应尽量避开。,办公室,高层建筑,气压低,灰尘较多,D
641,高频振荡电感型接近开关主要由感应头、振荡器、(　)、输出电路等组成。,继电器,开关器,发光二极管,光电三极管,B
642,高频振荡电感型接近开关的感应头附近有金属物体接近时，接近开关(　)。,涡流损耗减少,振荡电路工作,有信号输出,无信号输出,C
643,当检测体为(　)时，应选用高频振荡型接近开关。,透明材料,不透明材料,金属材料,非金属材料,C
644,选用接近开关时应注意对工作电压、负载电流、响应频率、(　)等各项指标的要求。,检测距离,检测功率,检测电流,工作速度,A
645,磁性开关中干簧管的工作原理是(　)。,与霍尔元件一样,磁铁靠近接通，无磁断开,通电接通，无电断开,与电磁铁一样,B
646,磁性开关的图形符号中，其常开触点部分与(　)的符号相同。,断路器,一般开关,热继电器,时间继电器,B
647,磁性开关在使用时要注意(　)与干簧管之间的有效距离在10mm左右。,干簧管,磁铁,触点,外壳,B
648,增量式光电编码器每产生一个(　)就对应于一个增量位移。,输出脉冲信号,输出电流信号,输出电压信号,输出光脉冲,A
649,增量式光电编码器由于采用固定脉冲信号，因此旋转角度的起始位置(　)。,是出厂时设定的,可以任意设定,使用前设定后不能变,固定在码盘上,B
650,增量式光电编码器根据输出信号的可靠性选型时要考虑(　)。,电源频率,最大分辨速度,环境温度,空间高度,B
651,增量式光电编码器配线延长时，应在(　)以下。,1km,100m,1m,10m,D
652,可编程序控制器的特点是(　)。,不需要大量的活动部件和电子元件，接线大大减少，维修简单，性能可靠,统计运算、计时、计数采用了一系列可靠性设计,数字运算、计时编程简单，操作方便，维修容易，不易发生操作失误,以上都是,D
653,PLC的组成部分不包括(　)。,CPU,存储器,外部传感器,I/O口,C
654,FX2N系列可编程序控制器定时器用(　)表示。,X,Y,T,C,C
655,可编程序控制器通过编程可以灵活地改变(　)，实现改变常规电气控制电路的目的。,主电路,硬接线,控制电路,控制程序,D
