1,职业道德是指从事一定职业劳动的人们，在长期的职业活动中形成的(　)。,行为规范,操作程序,劳动技能,思维习惯,A
656,可编程序控制器(　)中存放的随机数据掉电即丢失。,RAM,ROM,EEPROM,以上都是,A
657,可编程控制器在RUN模式下，执行顺序是(　)。,输入采样→执行用户程序→输出刷新,执行用户程序→输入采样→输出刷新,输入采样→输出刷新→执行用户程序,以上都不对,A
658,PLC(　)阶段根据读入的输入信号状态，解读用户程序逻辑，按用户逻辑得到正确的输出。,输出采样,输入采样,程序执行,输出刷新,C
659,PLC在程序执行阶段，输入信号的改变会在(　)扫描周期读入。,下一个,当前,下两个,下三个,B
660,继电器接触器控制电路中的计数器，在PLC控制中可以用(　)替代。,M,S,C,T,C
661,FX2N可编程序控制器DC输入型，可以直接接入(　)信号。,外部DC24V,4~20mA电流,AC24V,DC0~5V电压,A
662,FX2N可编程序控制器如果是晶体管输出型，可以(　)。,驱动大功率直流负载,直接驱动交流指示灯,驱动额定电流下的交流负载,输出高速脉冲,D
663,FX2N系列可编程序控制器中回路并联连接用(　)指令。,AND,ANI,ANB,ORB,D
664,在一个PLC程序中，同一地址号的线圈只能使用(　)次。,三,二,一,无限,C
665,PLC梯形图编程时，右端输出继电器的线圈能并联(　)个。,一,不限,,二,B
666,(　)是可编程序控制器使用较广的编程方式。,功能表图,梯形图,位置图,逻辑图,B
667,在FX2NPLC中，(　)是积算定时器。,T0,T100,T245,T255,D
668,对于小型开关量PLC梯形图程序，一般只有(　)。,初始化程序,子程序,中断程序,主程序,D
669,PLC程序检查包括(　)。,语法检查、线路检查、其他检查,代码检查、语法检查,控制线路检查、语法检查,主回路检查、语法检查,A
670,对于晶闸管输出型可编程序控制器其所带负载只能是额定(　)电源供电。,交流,直流,交流或直流,低压直流,A
671,可编程序控制器的接地线截面一般大于(　)。,1mm2,1.5mm2,2mm2,2.5mm2,C
672,为避免程序和(　)丢失，可编程序控制器装有锂电池，当锂电池电压降至相应的信号灯亮时，要及时更换电池。,地址,序号,指令,数据,D
673,根据电机正反转梯形图，下列指令正确的是(　)。,ORIY001,LDX000,ANDX001,ANDX002,B
674,根据电动机顺序启动梯形图，下列指令正确的是(　)。,ORIY001,ANDIT20,ANDX001,ANDX002,B
675,根据电动机自动往返梯形图，下列指令正确的是(　)。,LDIX000,ANDX001,OUTY002,ANDIX002,D
676,FX编程器的显示内容包括地址、数据、(　)、指令执行情况和系统工作状态等。,程序,参数,工作方式,位移储存器,C
677,对于晶闸管输出型PLC，要注意负载电源为(　)，并且不能超过额定值。,AC600V,AC220V,DC220V,DC24V,B
678,用于(　)变频调速的控制装置统称为“变频器”。,感应电动机,同步发电机,交流伺服电动机,直流电动机,A
679,交―交变频装置输出频率受限制，最高频率不超过电网频率的(　)，所以通常只适用于低速大功率拖动系统。,1月2日,3月4日,1月5日,2月3日,A
680,在通用变频器主电路中的电源整流器件较多采用(　)。,快恢复二极管,普通整流二极管,肖特基二极管,普通晶闸管,B
681,FR-A700系列是三菱(　)变频器。,多功能高性能,经济型高性能,水泵和风机专用型,节能型轻负载,A
682,(　)方式是适用于变频器停机状态时电动机有正转或反转现象的小惯性负载，对于高速运转大惯性负载则不适合。,先制动再启动,从启动频率启动,转速跟踪再启动,先启动再制动,A
683,(　)是变频器对电动机进行恒功率控制和恒转矩控制的分界线，应按电动机的额定频率设定。,基本频率,最高频率,最低频率,上限频率,A
684,在变频器的输出侧切勿安装(　)。,移相电容,交流电抗器,噪声滤波器,测试仪表,A
685,变频器中的直流制动是克服低速爬行现象而设置的，拖动负载惯性越大，(　)设定值越高。,直流制动电压,直流制动时间,直流制动电流,制动起始频率,A
686,变频器的控制电缆布线应尽可能远离供电电源线，(　)。,用平行电缆且单独走线槽,用屏蔽电缆且汇入走线槽,用屏蔽电缆且单独走线槽,用双绞线且汇入走线槽,C
687,变频器有时出现轻载时过电流保护，原因可能是(　)。,变频器选配不当,U/f比值过小,变频器电路故障,U/f比值过大,D
688,软启动器具有节能运行功能，在正常运行时，能依据负载比例自动调节输出电压，使电动机运行在最佳效率的工作区，最适合应用于(　)。,间歇性变化的负载,恒转矩负载,恒功率负载,泵类负载,A
689,软启动器中晶闸管调压电路采用(　)时，主电路中电流谐波最小。,三相全控Y连接,三相全控Y0连接,三相半控Y连接,星三角连接,A
690,用于标准电路正常启动设计的西门子软启动器型号是：(　)。,3RW30,3RW31,3RW22,3RW34,C
691,软启动器的启动转矩比变频启动方式(　)。,大,小,一样,大很多,B
692,软启动器的主电路采用(　)交流调压器，用连续地改变其输出电压来保证恒流启动。,晶闸管变频控制,晶闸管PWM控制,晶闸管相位控制,晶闸管周波控制,C
693,软启动器主电路中接三相异步电动机的端子是(　)。,C,X、Y、Z,U1、V1、W1,L1、L2、L3,C
694,软启动器启动完成后，旁路接触器刚动作就跳闸。故障原因可能是(　)。,启动参数不合适,晶闸管模块故障,启动控制方式不当,旁路接触器与软启动器的接线相序不一致。,D
695,凝露的干燥是为了防止因潮湿而降低软启动器的(　)，及其可能造成的危害。,使用效率,绝缘等级,散热效果,接触不良,C
696,在职业活动中，不符合待人热情要求的是(　)。,严肃待客，表情冷漠,主动服务，细致周到,微笑大方，不厌其烦,亲切友好，宾至如归,A
697,下列关于诚实守信的认识和判断中，正确的选项是(　)。,一贯地诚实守信是不明智的行为,诚实守信是维持市场经济秩序的基本法则,是否诚实守信要视具体对象而定,追求利益最大化原则高于诚实守信,B
698,下列关于勤劳节俭的论述中，不正确的选项是(　)。,企业可提倡勤劳，但不宜提倡节俭,“一分钟应看成是八分钟”,勤劳节俭符合可持续发展的要求,“节省一块钱，就等于净赚一块钱”,A
699,关于创新的正确论述是(　)。,不墨守成规，但也不可标新立异,企业经不起折腾，大胆地闯早晚会出问题,创新是企业发展的动力,创新需要灵感，但不需要情感,C
700,在日常工作中，对待不同对象，态度应真诚热情、(　)。,尊卑有别,女士优先,一视同仁,外宾优先,C
701,下面说法中不正确的是(　)。,下班后不要穿工作服,不穿奇装异服上班,上班时要按规定穿整洁的工作服,女职工的工作服越艳丽越好,D
702,绝缘材料的电阻受(　)、水份、灰尘等影响较大。,温度,干燥,材料,电源,A
703,电功的常用实用的单位有(　)。,焦耳,伏安,度,瓦,C
704,在(　)，磁力线由S极指向N极。,磁场外部,磁体内部,磁场两端,磁场一端到另一端,B
705,铁磁性质在反复磁化过程中的B-H关系是(　)。,起始磁化曲线,磁滞回线,基本磁化曲线,局部磁滞回线,B
706,当线圈中的磁通增加时，感应电流产生的磁通与原磁通方向(　)。,正比,反比,相反,相同,C
707,RLC串联电路在f0时发生谐振，当频率增加到2f0时，电路性质呈(　)。,电阻性,电感性,电容性,不定,B
708,按照功率表的工作原理，所测得的数据是被测电路中的(　)。,有功功率,无功功率,视在功率,瞬时功率,A
709,变压器的器身主要由(　)和绕组两部分所组成。,定子,转子,磁通,铁心,D
710,如图所示为(　)符号。,开关二极管,整流二极管,稳压二极管,变容二极管,D
711,处于截止状态的三极管，其工作状态为(　)。,射结正偏，集电结反偏,射结反偏，集电结反偏,射结正偏，集电结正偏,射结反偏，集电结正偏,B
712,如图所示，为(　)三极管图形符号。,放大,发光,光电,开关,C
713,如图所示，该电路的反馈类型为(　)。,电压串联负反馈,电压并联负反馈,电流串联负反馈,电流并联负反馈,D
714,测量电压时应将电压表(　)电路。,串联接入,并联接入,并联接入或串联接入,混联接入,B
715,使用万用表时，把电池装入电池夹内，把两根测试表棒分别插入插座中，(　)。,红的插入“＋”插孔，黑的插入“*”插孔内,黑的插入“＋”插孔，红的插入“*”插孔内,红的插入“＋”插孔，黑的插入“－”插孔内,红的插入“－”插孔，黑的插入“＋”插孔内,A
716,千分尺一般用于测量(　)的尺寸。,小器件,大器件,建筑物,电动机,A
717,绝缘导线是有(　)的导线。,潮湿,干燥,绝缘包皮,氧化层,C
718,各种绝缘材料的(　)的各种指标是抗张、抗压、抗弯、抗剪、抗撕、抗冲击等各种强度指标。,接绝缘电阻,击穿强度,机械强度,耐热性,C
719,劳动安全卫生管理制度对未成年工给予了特殊的劳动保护，规定严禁一切企业招收未满(　)的童工。,14周岁,15周岁,16周岁,18周岁,C
720,直流单臂电桥接入被测量电阻时，连接导线应(　)。,细、长,细、短,粗、短,粗、长,C
721,直流单臂电桥测量十几欧姆电阻时，比率应选为(　)。,0.001,0.01,0.1,1,B
722,直流双臂电桥达到平衡时，被测电阻值为(　)。,倍率读数与可调电阻相乘,倍率读数与桥臂电阻相乘,桥臂电阻与固定电阻相乘,桥臂电阻与可调电阻相乘,A
723,直流单臂电桥和直流双臂电桥的测量端数目分别为(　)。,2、4,4、2,2、3,3、2,A
724,信号发生器输出CMOS电平为(　)伏。,3～15,3,5,15,A
725,通常信号发生器按信号波形分类有(　)。,正弦波信号发生器,脉冲波信号发生器,方波信号发生器,以上都是,D
726,示波器的X轴通道对被测信号进行处理，然后加到示波管的(　)偏转板上。,水平,垂直,偏上,偏下,A
727,数字存储示波器的带宽最好是测试信号带宽的(　)倍。,3,4,6,5,D
728,晶体管毫伏表测试频率范围一般为(　)。,5Hz～20MHz,1KHz～10MHz,500Hz～20MHz,100Hz～10MHz,A
729,三端集成稳压电路78L06，允许的输出电流最大值为(　)A。,1,0.1,1.5,0.01,B
730,一般三端集成稳压电路工作时，要求输入电压比输出电压至少高(　)V。,2,3,4,1.5,A
731,TTL与非门电路高电平的产品典型值通常不低于(　)伏。,3,4,2,2.4,D
732,晶闸管型号KP20-8中的P表示(　)。,电流,压力,普通,频率,C
733,普通晶闸管边上P层的引出极是(　)。,漏极,阴极,门极,阳极,D
734,普通晶闸管的额定电压是用(　)表示的。,有效值,最大值,平均值,最小值,B
735,一只100A的双向晶闸管可以用两只(　)的普通晶闸管反并联来代替。,100A,90A,50A,45A,D
736,单结晶体管的结构中有(　)个PN结。,4,3,1,2,C
737,单结晶体管两个基极的文字符号是(　)。,C1、C2,D1、D2,E1、E2,B1、B2,D
738,理想集成运放输出电阻为(　)。,10Ω,100Ω,0,1KΩ,C
739,放大电路的静态工作点的偏低易导致信号波形出现(　)失真。,截止,饱和,交越,非线性,A
740,多级放大电路之间，常用共集电极放大电路，是利用其(　)特性。,输入电阻大、输出电阻大,输入电阻小、输出电阻大,输入电阻大、输出电阻小,输入电阻小、输出电阻小,C
741,共射极放大电路的输出电阻比共基极放大电路的输出电阻是(　)。,大,小,相等,不定,C
742,能用于传递交流信号且具有阻抗匹配的耦合方式是(　)。,阻容耦合,变压器耦合,直接耦合,电感耦合,B
743,要稳定输出电流，减小电路输入电阻应选用(　)负反馈。,电压串联,电压并联,电流串联,电流并联,D
744,(　)用于表示差动放大电路性能的高低。,电压放大倍数,功率,共模抑制比,输出电阻,C
745,下列不是集成运放的非线性应用的是(　)。,过零比较器,滞回比较器,积分应用,比较器,C
746,单片集成功率放大器件的功率通常在(　)瓦左右。,10,1,5,8,B
747,串联型稳压电路的调整管接成(　)电路形式。,共基极,共集电极,共射极,分压式共射极,B
748,CW78L05型三端集成稳压器件的输出电压及最大输出电流分别为(　)。,5V、1A,5V、0.1A,5V、0.5A,5V、1.5A,B
749,下列不属于组合逻辑门电路的是(　)。,与门,或非门,与非门,与或非门,A
750,单相半波可控整流电路电阻性负载，控制角α的移相范围是(　)。,0～45°,0～90°,0～180°,0～360°,C
751,单相半波可控整流电路的电源电压为220V，晶闸管的额定电压要留2倍裕量，则需选购(　)的晶闸管。,250V,300V,500V,700V,D
752,单相桥式可控整流电路电感性负载带续流二极管时，晶闸管的导通角为(　)。,180°-α,90°-α,90°+α,180°+α,A
753,单相桥式可控整流电路电阻性负载，晶闸管中的电流平均值是负载的(　)倍。,0.5,1,2,0.25,A
754,晶闸管电路中采用(　)的方法来防止电流尖峰。,串联小电容,并联小电容,串联小电感,并联小电感,C
755,晶闸管两端并联阻容吸收电路的目的是(　)。,防止电压尖峰,防止电流尖峰,产生触发脉冲,产生自感电动势,A
756,对于电动机负载，熔断器熔体的额定电流应选电动机额定电流的(　)倍。,1～1.5,1.5～2.5,2.0～3.0,2.5～3.5,B
757,控制和保护含半导体器件的直流电路中宜选用(　)断路器。,塑壳式,限流型,框架式,直流快速断路器,D
758,接触器的额定电流应不小于被控电路的(　)。,额定电流,负载电流,最大电流,峰值电流,A
759,对于△接法的异步电动机应选用(　)结构的热继电器。,四相,三相,两相,单相,B
760,中间继电器的选用依据是控制电路的电压等级、(　)、所需触点的数量和容量等。,电流类型,短路电流,阻抗大小,绝缘等级,A
761,电气控制线路中的启动按钮应选用(　)颜色。,绿,红,蓝,黑,A
762,BK系列控制变压器适用于机械设备中一般电器的(　)、局部照明及指示电源。,电动机,油泵,控制电源,压缩机,C
763,对于环境温度变化大的场合，不宜选用(　)时间继电器。,晶体管式,电动式,液压式,手动式,A
764,直流电动机的转子由电枢铁心、电枢绕组、(　)、转轴等组成。,接线盒,换向极,主磁极,换向器,D
765,直流电动机按照励磁方式可分他励、并励、(　)和复励四类。,电励,混励,串励,自励,C
766,直流电动机启动时，随着转速的上升，要(　)电枢回路的电阻。,先增大后减小,保持不变,逐渐增大,逐渐减小,D
767,直流电动机弱磁调速时，转速只能从额定转速(　)。,降低一倍,开始反转,往上升,往下降,C
768,直流电动机的各种制动方法中，能向电源反送电能的方法是(　)。,反接制动,抱闸制动,能耗制动,回馈制动,D
769,直流电动机转速不正常的故障原因主要有(　)等。,换向器表面有油污,接线错误,无励磁电流,励磁绕组接触不良,D
770,绕线式异步电动机转子串电阻启动时，随着(　)，要逐渐减小电阻。,电流的增大,转差率的增大,转速的升高,转速的降低,C
771,设计多台电动机顺序控制线路的目的是保证(　)和工作的安全可靠。,节约电能的要求,操作过程的合理性,降低噪声的要求,减小振动的要求,B
772,多台电动机的顺序控制线路(　)。,既包括顺序启动，又包括顺序停止,不包括顺序停止,不包括顺序启动,通过自锁环节来实现,A
773,三相异步电动机的位置控制电路中，除了用行程开关外，还可用(　)。,断路器,速度继电器,热继电器,光电传感器,D
774,下列不属于位置控制线路的是(　)。,走廊照明灯的两处控制电路,龙门刨床的自动往返控制电路,电梯的开关门电路,工厂车间里行车的终点保护电路,A
775,三相异步电动机采用(　)时，能量消耗小，制动平稳。,发电制动,回馈制动,能耗制动,反接制动,C
776,三相异步电动机能耗制动的控制线路至少需要(　)个接触器。,1,2,3,4,B
777,三相异步电动机的各种电气制动方法中，能量损耗最多的是(　)。,反接制动,能耗制动,回馈制动,再生制动,A
778,三相笼型异步电动机电源反接制动时需要在(　)中串入限流电阻。,直流回路,控制回路,定子回路,转子回路,C
779,三相异步电动机再生制动时，将机械能转换为电能，回馈到(　)。,负载,转子绕组,定子绕组,电网,D
780,同步电动机可采用的启动方法是(　)。,转子串频敏变阻器启动,转子串三级电阻启动,Y-△启动法,异步启动法,D
781,M7130平面磨床控制电路中串接着转换开关QS2的常开触点和(　)。,欠电流继电器KUC的常开触点,欠电流继电器KUC的常闭触点,过电流继电器KUC的常开触点,过电流继电器KUC的常闭触点,A
782,M7130平面磨床控制线路中整流变压器安装在配电板的(　)。,左方,右方,上方,下方,D
783,M7130平面磨床中，砂轮电动机和液压泵电动机都采用了(　)正转控制电路。,接触器自锁,按钮互锁,接触器互锁,时间继电器,A
784,M7130平面磨床中，冷却泵电动机M2必须在(　)运行后才能启动。,照明变压器,伺服驱动器,液压泵电动机M3,砂轮电动机M1,D
785,M7130平面磨床的三台电动机都不能启动的原因之一是(　)。,接插器X2损坏,接插器X1损坏,热继电器的常开触点断开,热继电器的常闭触点断开,D
786,C6150车床的4台电动机中，配线最粗的是(　)。,快速移动电动机,冷却液电动机,主轴电动机,润滑泵电动机,C
787,C6150车床(　)的正反转控制线路具有三位置自动复位开关的互锁功能。,冷却液电动机,主轴电动机,快速移动电动机,润滑油泵电动机,C
788,C6150车床控制电路中的中间继电器KA1和KA2常闭触点故障时会造成(　)。,主轴无制动,主轴电动机不能启动,润滑油泵电动机不能启动,冷却液电动机不能启动,A
789,C6150车床其他正常，而主轴无制动时，应重点检修(　)。,电源进线开关,接触器KM1和KM2的常闭触点,控制变压器TC,中间继电器KA1和KA2的常闭触点,D
790,Z3040摇臂钻床的冷却泵电动机由(　)控制。,接插器,接触器,按钮点动,手动开关,D
791,Z3040摇臂钻床中的控制变压器比较重，所以应该安装在配电板的(　)。,下方,上方,右方,左方,A
792,Z3040摇臂钻床中液压泵电动机的正反转具有(　)功能。,接触器互锁,双重互锁,按钮互锁,电磁阀互锁,A
793,Z3040摇臂钻床中摇臂不能夹紧的原因是液压系统压力不够时，应(　)。,调整行程开关SQ2位置,重接电源相序,更换液压泵,调整行程开关SQ3位置,C
794,交流笼型异步电动机的启动方式有：星三角启动、自耦减压启动、定子串电阻启动和软启动等。从启动性能上讲，最好的是(　)。,星三角启动,自耦减压启动,串电阻启动,软启动,D
795,低压软启动器的主电路通常采用(　)形式。,电阻调压,自耦调压,开关变压器调压,晶闸管调压,D
796,用于标准电路正常启动设计的西门子软启动器型号是：(　)。,3RW30,3RW31,3RW22,3RW34,C
797,按钮联锁正反转控制线路的优点是操作方便；缺点是容易产生电源两相短路事故。在实际工作中，经常采用按钮和接触器双重联锁(　)控制线路。,点动,自锁,顺序启动,正反转,D
798,用示波器测量脉冲信号时，在测量脉冲上升时间和下降时间时，根据定义应从脉冲幅度的10%和(　)处作为起始和终止的基准点。,20%,30%,50%,90%,D
799,X6132型万能铣床电动机的安装，一般采用起吊装置，先将电动机水平吊起至中心高度并与安装孔对正，再将电动机与(　)连接件啮合，对准电动机安装孔，旋紧螺栓，最后撤去起吊装置。,紧固,转动,轴承,齿轮,D
800,(　)的作用是实现能量的传输和转换、信号的传递和处理。,电源,非电能,电路,电能,C
801,根据导线共管敷设原则，下列各线路中不得共管敷设的是(　)。,有联锁关系的电力及控制回路,用电设备的信号和控制回路,同一照明方式的不同支线,事故照明线路,D
802,MGB1420型磨床工件无级变速直流拖动系统故障检修时，在观察稳压管的波形的同时，要注测量稳压管的电流是否在规定的稳压电流范围内。如过大或过小应调整(　)的阻值，使稳压管工作在稳压范围内。,R1,R2,R3,R4,B
803,MGB1420万能磨床的工件电动机的转速为(　)。,0～1100r/min,0～1900r/min,0～2300r/min,0～2500r/min,C
804,在MGB1420万能磨床的冷却泵电动机控制回路中，接通电源开关QS1后，220V交流控制电压通过开关SA2控制接触器(　)，从而控制液压、冷却泵电动机。,KM1,KM2,KM3,KM4,A
805,电气测量仪表的准确度等级一般不低于(　)。,0.1级,0.5级,1.5级,2.5级,D
806,X6132型万能铣床控制电路中，机床照明由照明变压器供给，照明灯本身(　)控制。,主电路,控制电路,开关,无专门,C
807,"检查波形绕组开路故障时,在六极电动机里，换向器上应有(　)烧毁的黑点。",两个,三个,四个,五个,B
808,在MGB1420万能磨床晶闸管直流调速系统控制回路的辅助环节中，由(　)、R36、R38组成电压负反馈电路。,R27,R29,R37,R19,B
809,电阻器反映(　)对电流起阻碍作用的大小。,电阻率,导体,长度,截面积,B
810,X6132型万能铣床工作台快速移动可提高工作效率，调试时，当按下(　)时，必须保证YC3动作的即时性和准确性。,SB2,SB3,SB4,SB5,D
811,正确阐述职业道德与人的事业的关系的选项是(　)。,没有职业道德的人不会获得成功,要取得事业的成功，前提条件是要有职业道德,事业成功的人往往并不需要较高的职业道德,职业道德是人获得事业成功的重要条件,D
812,X6132型万能铣床线路走线采用槽敷设法敷线时，应采用(　)。,塑料绝缘单心硬铜线,塑料绝缘软铜线,裸导线,护套线,B
813,X6132型万能铣床线路左、右侧配电箱控制板时，油漆干后，固定好(　)、热继电器、熔断器、变压器、整流电源和端子等。,电流继电器,接触器,中间继电器,时间继电器,B
814,(　)的工频电流通过人体时，就会有生命危险。,0.1mA,1mA,15mA,50mA,D
815,20／5t桥式起重机安装前应准备好常用仪表，主要包括(　)。,试电笔,直流双臂电桥,直流单臂电桥,500V兆欧表,D
816,用万用表直流电压挡测得晶体管三个管脚的对地电压分别是V1＝2V，V2＝6V，V3＝2.7V，由此可判断该晶体管的管型和三个管脚依次为(　)。,PNP管，CBE,NPN管，ECB,NPN管，CBE,PNP管，EBC,B
817,处于截止状态的三极管，其工作状态为(　)。,射结正偏，集电结反偏,射结反偏，集电结反偏,射结正偏，集电结正偏,射结反偏，集电结正偏,B
818,基极电流iB的数值较大时，易引起静态工作点Q接近(　)。,截止区,饱和区,死区,交越失真,B
819,如图所示，该电路的反馈类型为(　)。,电压串联负反馈,电压并联负反馈,电流串联负反馈,电流并联负反馈,D
820,单相桥式整流电路的变压器二次侧电压为20伏，每个整流二极管所承受的最大反向电压为(　)。,20V,28.28V,40V,56.56V,B
821,测量直流电流应选用(　)电流表。,磁电系,电磁系,电动系,整流系,A
822,测量直流电压时应注意电压表的(　)。,量程,极性,量程及极性,误差,C
823,套在钢丝钳（电工钳子）把手上的橡胶或塑料皮的作用是(　)。,保温,防潮,绝缘,降温,C
824,导线截面的选择通常是由(　)、机械强度、电流密度、电压损失和安全载流量等因素决定的。,磁通密度,绝缘强度,发热条件,电压高低,C
825,各种绝缘材料的机械强度的各种指标是(　)等各种强度指标。,抗张、抗压、抗弯，,抗剪、抗撕、抗冲击,抗张、抗压,含A，B两项,D
826,用手电钻钻孔时，要穿戴(　)。,口罩,帽子,绝缘鞋,眼镜,C
827,劳动者的基本义务包括(　)等。,执行劳动安全卫生规程,超额完成工作,休息,休假,A
828,劳动安全卫生管理制度对未成年工给予了特殊的劳动保护，这其中的未成年工是指年满(　)未满18周岁的人。,14周岁,15周岁,16周岁,17周岁,C
829,调节电桥平衡时，若检流计指针向标有“+”的方向偏转时，说明(　)。,通过检流计电流大、应增大比较臂的电阻,通过检流计电流小、应增大比较臂的电阻,通过检流计电流小、应减小比较臂的电阻,通过检流计电流大、应减小比较臂的电阻,A
830,直流双臂电桥达到平衡时，被测电阻值为(　)。,倍率读数与可调电阻相乘,倍率读数与桥臂电阻相乘,桥臂电阻与固定电阻相乘,桥臂电阻与可调电阻相乘,A
831,直流双臂电桥为了减少接线及接触电阻的影响，在接线时要求(　)。,电流端在电位端外侧,电流端在电位端内侧,电流端在电阻端外侧,电流端在电阻端内侧,A
832,直流单臂电桥测量小值电阻时，不能排除(　)，而直流双臂电桥则可以。,接线电阻及接触电阻,接线电阻及桥臂电阻,桥臂电阻及接触电阻,桥臂电阻及导线电阻,A
833,手持式数字万用表的A/D转换电路通常采用(　)电路。,积分型,逐次逼近型,比较并联型,比较串联型,A
834,晶体管毫伏表最小量程一般为(　)。,10mV,1mV,1V,0.1V,B
835,晶闸管型号KS20-8中的8表示(　)。,允许的最高电压800V,允许的最高电压80V,允许的最高电压8V,允许的最高电压8kV,A
836,双向晶闸管的额定电流是用(　)来表示的。,有效值,最大值,平均值,最小值,A
837,单结晶体管的结构中有(　)个基极。,1,2,3,4,B
838,理想集成运放输出电阻为(　)。,10Ω,100Ω,0,1KΩ,C
839,分压式偏置共射放大电路，稳定工作点效果受(　)影响。,Rc,RB,RE,Ucc,C
840,固定偏置共射放大电路出现饱和失真，是(　)。,RB偏小,RB偏大,Rc偏小,Rc偏大,A
841,多级放大电路之间，常用共集电极放大电路，是利用其(　)特性。,输入电阻大、输出电阻大,输入电阻小、输出电阻大,输入电阻大、输出电阻小,输入电阻小、输出电阻小,C
842,输入电阻最小的放大电路是(　)。,共射极放大电路,共集电极放大电路,共基极放大电路,差动放大电路,C
843,电气设备的巡视一般均由(　)进行。,1人,2人,3人,4人,B
844,民用住宅的供电电压是(　)。,380V,220V,50V,36V,B
845,岗位的质量要求，通常包括操作程序，工作内容，工艺规程及(　)等。,工作计划,工作目的,参数控制,工作重点,C
846,直流单臂电桥测量几欧姆电阻时，比率应选为(　)。,0.001,0.01,0.1,1,A
847,直流双臂电桥达到平衡时，被测电阻值为(　)。,倍率读数与可调电阻相乘,倍率读数与桥臂电阻相乘,桥臂电阻与固定电阻相乘,桥臂电阻与可调电阻相乘,A
848,信号发生器的波形对称调节器是(　)。,调节信号周期,调节信号频率,调节信号占空比,调节信号幅值,C
849,通常信号发生器按频率分类有(　)。,低频信号发生器,高频信号发生器,超高频信号发生器,以上都是,D
850,示波器中的(　)经过偏转板时产生偏移。,电荷,高速电子束,电压,电流,B
851,三端集成稳压电路78L06，允许的输出电流最大值为(　)A。,1,0.1,1.5,0.01,B
852,TTL与非门电路低电平的产品典型值通常不高于(　)伏。,1,0.4,0.8,1.5,B
853,晶闸管型号KS20-8中的8表示(　)。,允许的最高电压800V,允许的最高电压80V,允许的最高电压8V,允许的最高电压8kV,A
854,普通晶闸管中间P层的引出极是(　)。,漏极,阴极,门极,阳极,C
855,双向晶闸管的额定电流是用(　)来表示的。,有效值,最大值,平均值,最小值,A
856,用于电源为220V交流电的可控整流电路中的普通晶闸管应选用耐压为(　)。,250V,500V,700V,1000V,C
857,单结晶体管的结构中有(　)个基极。,1,2,3,4,B
858,单结晶体管两个基极的文字符号是(　)。,C1、C2,D1、D2,E1、E2,B1、B2,D
859,集成运放的输出级通常由(　)构成。,共射放大电路,共集电极放大电路,共基极放大电路,互补对称射极放大电路,D
860,固定偏置共射极放大电路，已知RB=300KΩ，RC=4KΩ，Vcc=12V，β=50，则IBQ为(　)。,40μA,30μA,40mA,10μA,A
861,分压式偏置共射放大电路，稳定工作点效果受(　)影响。,Rc,RB,RE,Ucc,C
862,放大电路的静态工作点的偏高易导致信号波形出现(　)失真。,截止,饱和,交越,非线性,B
863,要稳定输出电压，减少电路输入电阻应选用(　)负反馈。,电压串联,电压并联,电流串联,电流并联,B
864,(　)差动放大电路不适合单端输出。,基本,长尾,具有恒流源,双端输入,A
865,音频功率放大器频带宽，典型值可达(　)KHZ。,300,100,200,1000,A
866,RC选频振荡电路，能产生电路振荡的放大电路的放大倍数至少为(　)。,10,3,5,20,B
867,LC选频振荡电路达到谐振时，选频电路的相位移为(　)度。,0,90,180,-90,A
868,串联型稳压电路的调整管接成(　)电路形式。,共基极,共集电极,共射极,分压式共射极,B
869,CW7806的输出电压、最大输出电流为(　)伏。,6V、1.5A,6V、1A,6V、0.5A,6V、0.1A,A
870,单相半波可控整流电路中晶闸管所承受的最高电压是(　)。,1.414U2,0.707U2,U2,2U2,A
871,单相半波可控整流电路的电源电压为220V，晶闸管的额定电压要留2倍裕量，则需选购(　)的晶闸管。,250V,300V,500V,700V,D
872,单相桥式可控整流电路电感性负载，控制角α=60°时，输出电压Ud是(　)。,1.17U2,0.9U2,0.45U2,1.35U2,C
